store_id,product_name,product_id,customer_id,product_rating
457,Buku Tanpa Rencana (Softcover) (Dee Lestari),34442,2313,4.9
457,Buku Teman,34475,1851,5.0
457,Buku The Black Swan,34524,1511,4.9
457,Buku The Days I Love You (Yuli Pritania),34565,1735,4.9
457,Buku The Psychology of Money Edisi Revisi 2024 (Morgan Housel),34624,1264,4.9
457,Buku The Richest Man In Babylon (2023) (George S. Clason),34631,266,5.0
457,Buku The Women - St. Martin Press,34676,1521,4.8
457,Buku Tip Cerdik Matematika: Tip Keren + Stres Rendah = Nilai yang (leb,34753,1815,5.0
457,Buku Top Strategy Toeic Preparation,34778,2419,4.9
457,Canon Ink Pg 745,34969,1427,5.0
457,Cerita Binatang: Kumpulan Cerita Binatang untuk Penguatan Karakter Ana,35052,1525,5.0
457,Cerita Spesial Doraemon - Nilai Nol & Pergi Dari Rumah,35065,1169,4.9
457,Daiichi Dcs Clear Sleeves A4 1 Pop Clear Dcs05A4200001,35305,1743,5.0
457,Daiichi Dpr Business File Fc 1 Tosca Blue/Dpr01Fc421001,35311,708,5.0
457,Daiichi Dpr Smart Pocket Fc 1 Kaktus Dpr09Fcm04001,35359,1010,5.0
457,Daiichi Smart Pocket A4 Profile Light Gray Dpr09A4422001,35388,1031,5.0
457,Daimaru Opp 48Mm X 100 Brown,35421,1966,5.0
457,Detektif Conan Movie: Private Eye in the Distant Sea First,35458,436,5.0
457,DETEKTIF CONAN SPESIAL 38,35482,562,5.0
457,DETEKTIF CONAN SPESIAL 40,35484,1030,5.0
457,DETEKTIF KINDAICHI (PREMIUM) 27,35552,1893,5.0
457,Disney Pixar: Bermain Stiker: Aktivitas Petualangan,35565,1780,5.0
457,Dongeng Klasik Favoritku: Jack dan Kacang Ajaib,35630,12,4.9
457,Doraemon Petualangan 07 (2024),35669,453,4.8
457,DRAFT SURAT KONTRAK SEGALA URUSAN,35693,181,5.0
457,Edens Zero 02,35783,2275,4.7
457,EDENS ZERO 07,35792,244,4.9
457,EDUCOMICS : KELUARGA SUPER IRIT 23 : TIP BERHEMAT SAAT MAMA,35808,487,5.0
457,Ensiklopedia Pertamaku : Dunia Hewan,35998,2108,4.8
457,Ensiklopedia Sejarah Dunia,36024,504,5.0
457,EVERYBODY LIES: BIG DATA DAN APA YANG DIUNGKAPKAN INTERNET,36043,159,4.8
457,FAIRY TAIL HAPPY ADVENTURE 02,36098,850,4.6
457,Frozen 2: Perjalanan Pulang (The Journey Home),36152,110,5.0
457,Fun Activity Book : Mewarnai & Menempel Stiker Huruf Hijaiya,36172,1691,5.0
457,FUN ENCYCLOPEDIA: FAUNA DARAT NUSANTARA,36178,2270,5.0
457,"Good Girl, Bad Blood (Good Girl'S Guide To Murder Book 2)",36215,943,5.0
457,Gramedia Buku English Classics The Jungle Book,36332,412,5.0
457,Gramedia Buku Seri Cerita Rakyat Nusantara Nanggroe Aceh Darussalam: Pange,36493,1842,5.0
457,Gramedia BUKU STIKER SUPER IRIT: DINOSAURUS,36528,1634,5.0
457,Gramedia Buku We're Family but We're Strangers (Won Jung Mee),36569,1133,5.0
457,Gramedia Buku Why The Brain,36599,369,5.0
457,Gramedia English Classics: The Strange Case of Dr. Jekyll and Mr. Hyde (Robert Louis Stevenson),36618,2004,5.0
457,Gramedia Komik Cerita Spesial Doraemon: Semangat (2024),36688,665,5.0
457,Gramedia Komik Look Back (Tatsuki Fujimoto),36711,1737,4.9
457,Gramedia Level Comic: Kanojo Okarishimasu 14 (REIJI MIYAJIMA),36826,2116,5.0
457,Gramedia Novel City Lite: Behind the Scenes (Bella Pustika),36844,175,4.8
457,Gramedia Novel Ketos Galak (R. Saras),36873,2231,5.0
457,Halo Balita.Kemandirian: Aku Dan Tubuhku (Boardbook) Hc,36979,54,5.0
457,Hidup (To Live),37028,2119,4.8
457,IBLIS DAN MISS PRYM (THE DEVIL AND MISS PRYM),37148,400,4.7
457,Jagabumi 5 - Jawara,37280,1502,5.0
457,Jika Kita Tidak Terlahir sebagai Perempuan,37316,1836,4.8
457,Juliet Of The Boarding School 07,37335,440,4.9
457,Juliet Of The Boarding School 08,37338,608,5.0
457,Juz 11 - 20 : Al-Quran Tulis Metode Follow The Lin,37356,2429,5.0
457,"Kaguya-Sama, Love Is War 02",37387,125,5.0
457,"Kaguya-sama, Love is War 13",37406,444,5.0
457,Kawanan Dinosaurus 3: Petualangan,37460,1405,5.0
457,Kelab Dalam Swalayan,37472,250,5.0
457,Keluarga Super Irit 29 : Mencari Siswa Berbakat Irit Glsongi (via,37502,1900,4.9
457,KENAPA YA? 10,37543,346,5.0
457,Kisah Pertamaku: Anna Masak Crepe,37681,802,5.0
457,Kisah Zulaikha - Bangku Sahabat,37703,2084,5.0
457,KITAB HACKER,37777,174,5.0
457,Koloni Their Story,37840,1675,4.9
457,Komi Sulit Berkomunikasi 22,37863,1857,5.0
457,Komik Akasha : City Hunter - Complete Edition 23,37909,417,5.0
457,Komik Akasha : City Hunter - Complete Edition 25 ( TSUKASA HOJO ),37910,1011,5.0
457,"Komik AKASHA Chiruran, Shinsengumi Requiem 08 ( EIJI HASHIMOTO / SHINYA UMEMURA)",37980,221,4.7
457,KOMIK A-Z AKU ANAK ISLAM (EDISI BARU),38040,1894,5.0
457,Komik Bocchi The Rock 04 (Aki Himazi),38081,940,5.0
457,Komik Cerita Spesial Doraemon: Giant (2024),38105,1362,5.0
457,Komik DEMON SLAYER: Kimetsu no Yaiba 12,38144,327,5.0
457,Komik Detektif Conan 103 (Aoyama Gosho),38149,196,5.0
457,Komik Detektif Conan 104 (Aoyama Gosho),38169,1180,5.0
457,Komik Final Fantasy : Lost Stranger 11,38274,1481,5.0
457,Komik Hanako Si Arwah Penasaran 21 (Aida Iro),38366,2175,5.0
457,Komik Jujutsu Kaisen 14 (Gege Akutami),38402,1130,5.0
457,Komik Jujutsu Kaisen 15 (Gege Akutami),38421,2017,5.0
457,KOMIK KOMIK NEXT G VLOG MALAM HARI,38486,1231,5.0
457,KOMIK LC: BAKEMONOGATARI 09,38514,819,4.7
457,Komik Level Comic Happiness 03,38551,1642,4.8
457,Komik Level Comic: Bakemonogatari 13,38557,718,4.7
457,KOMIK LIGHT NOVEL ONE PIECE: LOGUETOWN ARC,38590,469,4.9
457,Komik Love After World Domination 01 (Hiroshi Noda),38606,807,5.0
457,Komik Mashle 09 (Hajime Komoto),38617,102,4.7
457,Komik Mushoku Tensei - Jobless Reincarnation (Rifujin Na Magonote),38633,72,4.7
457,Komik Naruto Bind Up Edition 10,38673,2316,5.0
457,Komik One Punch Man 27 (Yusuke Murata),38807,1784,4.9
457,Komik Otherworldly Izakaya Nobu Vol. 3,38810,746,4.8
457,Komik Pintar : The Yummy Science 04 - Pola Makan Sehat,38845,1431,5.0
457,Komik Ragna Crimson 12 (Daiki Kobayashi),38892,2179,5.0
457,Komik Sherlock : A Scandal in Belgravia Part 2,38968,2165,5.0
457,Komik Slam Dunk New Edition 12,39007,1457,5.0
457,Komik Teasing Master Takagi 16 (YAMAMOTO SOUICHIROU),39049,1832,5.0
457,Komik The Apothecary Diaries 13,39057,1746,5.0
457,Komik The Girl I Like Forgot Her Glassess 09,39099,1761,4.5
457,Komik The Girl I Like Forgot Her Glassess 11 ( Koume Fujichika ),39116,2443,5.0
457,Komik Tokyo Ghoul 08 (Terbit Ulang),39164,1041,4.9
457,KOMIK WHY? ARTIFICIAL INTELLIGENCE - KECERDASAN BUATAN,39210,2034,4.9
457,Komikus Shojo Nozaki 11,39282,122,5.0
457,Komikus Shojo Nozaki 12,39287,839,5.0
457,Kukiko Game Ular Tangga Qx5630,39307,495,5.0
457,"Lc: Bungo Stray Dogs 10 (ASAGIRI KAFKA,HARUKAWA SANGO)",39406,2300,5.0
457,Level Comic Pulau dalam Genangan Air 01 (Kei Sanbe),39541,23,4.8
457,Level Comic: Dissolving Classroom (Ito Junji),39581,1369,5.0
457,Level Comic: PTSD Radio Vol. 01 ( MASAAKI NAKAYAMA ),39611,816,4.9
457,Light Novel Detektif Conan: Zero the Enforcer,39665,822,5.0
457,"Little Princess Series - Galau, NO! Happy, YES!",39775,2488,5.0
457,LOGIKA PEMROGRAMAN PYTHON,39786,1650,4.8
457,Lycoris Recoil 2 (Spider Lily),39810,643,4.9
457,MAJMU SYARIF PINK SC,39854,1802,5.0
457,Makanan dan Minuman dalam Al Quran,39867,1043,5.0
457,Master Trick Ala Bimbel Kimia Sma,39949,1793,4.8
457,MATEMATIKA DASAR,39976,1614,5.0
457,Max Havelaar,39979,1791,4.9
457,Mengapa Bos Benci Chart Anda ( Abimono ),310020,611,5.0
457,Ndoro Darmabumi (Filiananur_),310325,324,5.0
457,Neck Pillow Piknik Praha Mocca,310341,1448,5.0
457,Negara Bangsa di Simpang Jalan : Tantangan Politik Hukum Menuju Satu,310350,2398,5.0
457,Novel Braga Antara (Naria Kamila),310480,263,5.0
457,Novel Dompet Ayah Sepatu Ibu (J.S. Khairen),310571,2150,5.0
457,Novel Funiculi Funicula 3 : Dona Dona (Toshikazu Kawaguchi),310606,987,4.9
457,Novel Harlequin Koleksi Istimewa  Pengantin Taipan Yunani (Promoted to The Greek's Wife),310620,568,5.0
457,Novel Konstelasi Emosi (Kaia Karnika),310715,1947,5.0
457,Novel Larung Cetakan 2023 (Ayu Utami),310738,78,5.0
457,Novel Mayat Misterius (The Clocks) (Agatha Christie),310810,132,5.0
457,Novel Mencari Sita Di Hindia Belanda,310826,236,5.0
457,Novel Menyelinap Bersama Raja Monterosso (Sharon Kendrick),310843,1091,5.0
457,Novel MetroPop: Dewa Angkara Murka (Aya Widjaja),310868,1652,5.0
457,Novel Metropop: Sejuta Waktu Untuk Mencintaimu,310872,1701,5.0
457,Novel Ny. Talis Kisah Mengenai Madras (Budi Darma),310912,1745,4.8
457,Novel Perempuan di Rumah No.8 (Mutiarini),310963,411,4.9
457,"Novel Princess, Bajak Laut & Alien (CLARA NG dan ICHA RAHMANTI)",310966,1274,5.0
457,Novel Sang Alkemis (Paulo Coelho) Edisi 2021,311035,1355,5.0
457,Novel Santri Pilihan Bunda (Salsyabila Falensia),311054,2415,5.0
457,Novel Tentang Cinta dan Demit-Demit Lainnya (GABRIEL GARCIA MARQUEZ),311170,103,4.8
457,NOVEL THE DEVIL ALL THE TIME,311180,278,4.8
457,Novel Tiga Drama (Seno Gumira Ajidarma),311215,479,5.0
457,Novel Tragedi Pedang Keadilan : Samayou Yaiba (Keigo Higashino),311241,208,5.0
457,ONE ROOM OF HAPPINESS 02,311344,1832,5.0
457,Opredo Board Book Pintar Anak Muslim: Doa Sehari-Hari,311365,2412,4.7
457,P3K (Panduan Penting Pas Kebingungan),311485,1991,5.0
457,Petualangan Di Pulau Suram,311651,1916,5.0
457,Petualangan Tintin: Di Kuil Matahari,311671,511,4.9
457,Pilot Bl-G2 1.0 Blue,311720,1035,5.0
457,Q.E.D IFF 06,311846,153,4.7
457,REMOTE,311914,81,5.0
457,Rich Dad Poor Dad (2025) ( Robert T. Kiyosaki ),311935,1077,5.0
457,Ruler of The Land 80,312027,2400,4.9
457,Sabar Paling Dalam,312032,968,5.0
457,SANG PATRIOT: KISAH SEORANG PAHLAWAN REVOLUSI - BIOGRAFI RES,312118,2229,5.0
457,SDI BINDER CLIP 105 N0.0227/12,312150,2263,5.0
457,"SEPERTI DENDAM, RINDU HARUS DIBAYAR TUNTAS (COVER BARU 2019)",312320,279,4.9
457,Seri Kimi Dan Kino: Belajar Bersikap Jujur,312436,2307,5.0
457,Shoe Lace EversacPoly Oval 6 Mm Black,312555,1106,5.0
457,Shoe Lace Poly EversacFlat Asahi Garis 8 Mm White,312560,2353,5.0
457,Shogun Jilid 2 (James Clavell),312580,13,5.0
457,Si Juki Jelajah Spanyol Bersama Laliga,312588,1292,5.0
457,Smp Top Spoiler Bocoran Soal Asli Akm&Ujian Sekolah (Us/Usp),312673,1023,5.0
457,STORY OF WISDOM : DONGENG KEBIJAKSANAAN DARI BENDA-BENDA,312781,270,5.0
457,TABEL PERIODIK UNSUR2 KIMIA UNTUK SMA & UNIVERSITAS,312868,1299,5.0
457,Tanya Jawab Seru Tentang Cuaca,312907,707,5.0
457,"TAYO THE LITTLE BUS: MEWARNAI, YUK! 1",312923,174,5.0
457,TAYO THE STICKER BUS 1: TAYO THE LITTLE BUS: KESIANGAN!,312946,1048,4.9
457,"Teasing Master, Takagi 18",312969,2495,5.0
457,TeenLit: Jingga untuk Matahari,312982,2057,5.0
457,The 12 Week Year - Seni Bekerja Cerdas…,313020,156,5.0
457,The Promised Neverland 17,313126,2417,4.9
457,Titipo Pergi ke Tambang,313238,1221,5.0
457,Titipo: Aku Ingin Berteman,313245,2451,4.9
457,Tom&Jerry Label 103,313282,2037,5.0
457,Tom&Jerry Label No.111,313298,1619,5.0
457,Top Rank Buku Pintar Matematika & Fisika Smp/Mts,313301,2484,5.0
457,Truth - Sejarah Singkat Omong Kosong,313327,2169,5.0
457,Tts Ringan Kompas 5,313348,2020,5.0
457,VOS SAMPUL PP SEAL KWARTO ISI 10 F,313439,918,5.0
457,"WHEN, WHAT, WHY, WHO, WHERE, DAN HOW - ALAM SEMESTA",313460,267,5.0
457,Why? Deep Sea,313504,815,4.8
457,WHY? EARTH,313534,1899,4.6
457,Why? People - Alfred Nobel,313590,2419,4.9
